Sample in Buffer,Sample in Window,TRIGGER,dbg_sample[31:0],dbg_expected[31:0],dbg_pred[31:0],dbg_cycles[31:0],dbg_correct[31:0],dbg_pulse,custom_funct3[2:0]
Radix - UNSIGNED,UNSIGNED,UNSIGNED,UNSIGNED,UNSIGNED,UNSIGNED,UNSIGNED,UNSIGNED,HEX,HEX
2901,2901,0,167,0,0,655,168,0,2
2902,2902,0,167,0,0,655,168,0,2
2903,2903,0,167,0,0,655,168,0,0
2904,2904,0,167,0,0,655,168,0,0
2905,2905,0,167,0,0,655,168,0,0
2906,2906,0,167,0,0,655,168,0,2
2907,2907,0,167,0,0,655,168,0,2
2908,2908,0,167,0,0,655,168,0,2
2909,2909,0,167,0,0,655,168,0,7
2910,2910,0,167,0,0,655,168,0,7
2911,2911,0,167,0,0,655,168,0,7
2912,2912,0,167,0,0,655,168,0,2
2913,2913,0,167,0,0,655,168,0,2
2914,2914,0,167,0,0,655,168,0,2
2915,2915,0,167,0,0,655,168,0,2
2916,2916,0,167,0,0,655,168,0,7
2917,2917,0,167,0,0,655,168,0,7
2918,2918,0,167,0,0,655,168,0,7
2919,2919,0,167,0,0,655,168,0,2
2920,2920,0,167,0,0,655,168,0,2
2921,2921,0,167,0,0,655,168,0,2
2922,2922,0,167,0,0,655,168,0,2
2923,2923,0,167,0,0,655,168,0,0
2924,2924,0,167,0,0,655,168,0,0
2925,2925,0,167,0,0,655,168,0,0
2926,2926,0,167,0,0,655,168,0,2
2927,2927,0,167,0,0,655,168,0,2
2928,2928,0,167,0,0,655,168,0,2
2929,2929,0,167,0,0,655,168,0,7
2930,2930,0,167,0,0,655,168,0,7
2931,2931,0,167,0,0,655,168,0,7
2932,2932,0,167,0,0,655,168,0,2
2933,2933,0,167,0,0,655,168,0,2
2934,2934,0,167,0,0,655,168,0,2
2935,2935,0,167,0,0,655,168,0,2
2936,2936,0,167,0,0,655,168,0,7
2937,2937,0,167,0,0,655,168,0,7
2938,2938,0,167,0,0,655,168,0,7
2939,2939,0,167,0,0,655,168,0,2
2940,2940,0,167,0,0,655,168,0,2
2941,2941,0,167,0,0,655,168,0,2
2942,2942,0,167,0,0,655,168,0,2
2943,2943,0,167,0,0,655,168,0,0
2944,2944,0,167,0,0,655,168,0,0
2945,2945,0,167,0,0,655,168,0,0
2946,2946,0,167,0,0,655,168,0,2
2947,2947,0,167,0,0,655,168,0,2
2948,2948,0,167,0,0,655,168,0,2
2949,2949,0,167,0,0,655,168,0,7
2950,2950,0,167,0,0,655,168,0,7
2951,2951,0,167,0,0,655,168,0,7
2952,2952,0,167,0,0,655,168,0,2
2953,2953,0,167,0,0,655,168,0,2
2954,2954,0,167,0,0,655,168,0,2
2955,2955,0,167,0,0,655,168,0,2
2956,2956,0,167,0,0,655,168,0,7
2957,2957,0,167,0,0,655,168,0,7
2958,2958,0,167,0,0,655,168,0,7
2959,2959,0,167,0,0,655,168,0,2
2960,2960,0,167,0,0,655,168,0,2
2961,2961,0,167,0,0,655,168,0,2
2962,2962,0,167,0,0,655,168,0,2
2963,2963,0,167,0,0,655,168,0,0
2964,2964,0,167,0,0,655,168,0,0
2965,2965,0,167,0,0,655,168,0,0
2966,2966,0,167,0,0,655,168,0,2
2967,2967,0,167,0,0,655,168,0,2
2968,2968,0,167,0,0,655,168,0,2
2969,2969,0,167,0,0,655,168,0,7
2970,2970,0,167,0,0,655,168,0,7
2971,2971,0,167,0,0,655,168,0,7
2972,2972,0,167,0,0,655,168,0,2
2973,2973,0,167,0,0,655,168,0,2
2974,2974,0,167,0,0,655,168,0,2
2975,2975,0,167,0,0,655,168,0,2
2976,2976,0,167,0,0,655,168,0,7
2977,2977,0,167,0,0,655,168,0,7
2978,2978,0,167,0,0,655,168,0,7
2979,2979,0,167,0,0,655,168,0,2
2980,2980,0,167,0,0,655,168,0,2
2981,2981,0,167,0,0,655,168,0,2
2982,2982,0,167,0,0,655,168,0,2
2983,2983,0,167,0,0,655,168,0,0
2984,2984,0,167,0,0,655,168,0,0
2985,2985,0,167,0,0,655,168,0,0
2986,2986,0,167,0,0,655,168,0,2
2987,2987,0,167,0,0,655,168,0,2
2988,2988,0,167,0,0,655,168,0,2
2989,2989,0,167,0,0,655,168,0,7
2990,2990,0,167,0,0,655,168,0,7
2991,2991,0,167,0,0,655,168,0,7
2992,2992,0,167,0,0,655,168,0,2
2993,2993,0,167,0,0,655,168,0,2
2994,2994,0,167,0,0,655,168,0,2
2995,2995,0,167,0,0,655,168,0,2
2996,2996,0,167,0,0,655,168,0,7
2997,2997,0,167,0,0,655,168,0,7
2998,2998,0,167,0,0,655,168,0,7
2999,2999,0,167,0,0,655,168,0,2
3000,3000,0,167,0,0,655,168,0,2
3001,3001,0,167,0,0,655,168,0,2
3002,3002,0,167,0,0,655,168,0,2
3003,3003,0,167,0,0,655,168,0,0
3004,3004,0,167,0,0,655,168,0,0
3005,3005,0,167,0,0,655,168,0,0
3006,3006,0,167,0,0,655,168,0,2
3007,3007,0,167,0,0,655,168,0,2
3008,3008,0,167,0,0,655,168,0,2
3009,3009,0,167,0,0,655,168,0,7
3010,3010,0,167,0,0,655,168,0,7
3011,3011,0,167,0,0,655,168,0,7
3012,3012,0,167,0,0,655,168,0,2
3013,3013,0,167,0,0,655,168,0,2
3014,3014,0,167,0,0,655,168,0,2
3015,3015,0,167,0,0,655,168,0,2
3016,3016,0,167,0,0,655,168,0,7
3017,3017,0,167,0,0,655,168,0,7
3018,3018,0,167,0,0,655,168,0,7
3019,3019,0,167,0,0,655,168,0,2
3020,3020,0,167,0,0,655,168,0,2
3021,3021,0,167,0,0,655,168,0,2
3022,3022,0,167,0,0,655,168,0,2
3023,3023,0,167,0,0,655,168,0,0
3024,3024,0,167,0,0,655,168,0,0
3025,3025,0,167,0,0,655,168,0,0
3026,3026,0,167,0,0,655,168,0,2
3027,3027,0,167,0,0,655,168,0,2
3028,3028,0,167,0,0,655,168,0,2
3029,3029,0,167,0,0,655,168,0,7
3030,3030,0,167,0,0,655,168,0,7
3031,3031,0,167,0,0,655,168,0,7
3032,3032,0,167,0,0,655,168,0,2
3033,3033,0,167,0,0,655,168,0,2
3034,3034,0,167,0,0,655,168,0,2
3035,3035,0,167,0,0,655,168,0,2
3036,3036,0,167,0,0,655,168,0,7
3037,3037,0,167,0,0,655,168,0,7
3038,3038,0,167,0,0,655,168,0,7
3039,3039,0,167,0,0,655,168,0,2
3040,3040,0,167,0,0,655,168,0,2
3041,3041,0,167,0,0,655,168,0,2
3042,3042,0,167,0,0,655,168,0,2
3043,3043,0,167,0,0,655,168,0,0
3044,3044,0,167,0,0,655,168,0,0
3045,3045,0,167,0,0,655,168,0,0
3046,3046,0,167,0,0,655,168,0,2
3047,3047,0,167,0,0,655,168,0,2
3048,3048,0,167,0,0,655,168,0,2
3049,3049,0,167,0,0,655,168,0,7
3050,3050,0,167,0,0,655,168,0,7
3051,3051,0,167,0,0,655,168,0,7
3052,3052,0,167,0,0,655,168,0,2
3053,3053,0,167,0,0,655,168,0,2
3054,3054,0,167,0,0,655,168,0,2
3055,3055,0,167,0,0,655,168,0,2
3056,3056,0,167,0,0,655,168,0,7
3057,3057,0,167,0,0,655,168,0,7
3058,3058,0,167,0,0,655,168,0,7
3059,3059,0,167,0,0,655,168,0,2
3060,3060,0,167,0,0,655,168,0,2
3061,3061,0,167,0,0,655,168,0,2
3062,3062,0,167,0,0,655,168,0,2
3063,3063,0,167,0,0,655,168,0,0
3064,3064,0,167,0,0,655,168,0,0
3065,3065,0,167,0,0,655,168,0,0
3066,3066,0,167,0,0,655,168,0,2
3067,3067,0,167,0,0,655,168,0,2
3068,3068,0,167,0,0,655,168,0,2
3069,3069,0,167,0,0,655,168,0,7
3070,3070,0,167,0,0,655,168,0,7
3071,3071,0,167,0,0,655,168,0,7
3072,3072,0,167,0,0,655,168,0,2
3073,3073,0,167,0,0,655,168,0,2
3074,3074,0,167,0,0,655,168,0,2
3075,3075,0,167,0,0,655,168,0,2
3076,3076,0,167,0,0,655,168,0,7
3077,3077,0,167,0,0,655,168,0,7
3078,3078,0,167,0,0,655,168,0,7
3079,3079,0,167,0,0,655,168,0,2
3080,3080,0,167,0,0,655,168,0,2
3081,3081,0,167,0,0,655,168,0,2
3082,3082,0,167,0,0,655,168,0,2
3083,3083,0,167,0,0,655,168,0,0
3084,3084,0,167,0,0,655,168,0,0
3085,3085,0,167,0,0,655,168,0,0
3086,3086,0,167,0,0,655,168,0,2
3087,3087,0,167,0,0,655,168,0,2
3088,3088,0,167,0,0,655,168,0,2
3089,3089,0,167,0,0,655,168,0,7
3090,3090,0,167,0,0,655,168,0,7
3091,3091,0,167,0,0,655,168,0,7
3092,3092,0,167,0,0,655,168,0,2
3093,3093,0,167,0,0,655,168,0,2
3094,3094,0,167,0,0,655,168,0,2
3095,3095,0,167,0,0,655,168,0,2
3096,3096,0,167,0,0,655,168,0,7
3097,3097,0,167,0,0,655,168,0,7
3098,3098,0,167,0,0,655,168,0,7
3099,3099,0,167,0,0,655,168,0,2
3100,3100,0,167,0,0,655,168,0,2
3101,3101,0,167,0,0,655,168,0,2
3102,3102,0,167,0,0,655,168,0,2
3103,3103,0,167,0,0,655,168,0,0
3104,3104,0,167,0,0,655,168,0,0
3105,3105,0,167,0,0,655,168,0,0
3106,3106,0,167,0,0,655,168,0,2
3107,3107,0,167,0,0,655,168,0,2
3108,3108,0,167,0,0,655,168,0,2
3109,3109,0,167,0,0,655,168,0,7
3110,3110,0,167,0,0,655,168,0,7
3111,3111,0,167,0,0,655,168,0,7
3112,3112,0,167,0,0,655,168,0,2
3113,3113,0,167,0,0,655,168,0,2
3114,3114,0,167,0,0,655,168,0,2
3115,3115,0,167,0,0,655,168,0,2
3116,3116,0,167,0,0,655,168,0,7
3117,3117,0,167,0,0,655,168,0,7
3118,3118,0,167,0,0,655,168,0,7
3119,3119,0,167,0,0,655,168,0,2
3120,3120,0,167,0,0,655,168,0,2
3121,3121,0,167,0,0,655,168,0,2
3122,3122,0,167,0,0,655,168,0,2
3123,3123,0,167,0,0,655,168,0,0
3124,3124,0,167,0,0,655,168,0,0
3125,3125,0,167,0,0,655,168,0,0
3126,3126,0,167,0,0,655,168,0,2
3127,3127,0,167,0,0,655,168,0,2
3128,3128,0,167,0,0,655,168,0,2
3129,3129,0,167,0,0,655,168,0,7
3130,3130,0,167,0,0,655,168,0,7
3131,3131,0,167,0,0,655,168,0,7
3132,3132,0,167,0,0,655,168,0,2
3133,3133,0,167,0,0,655,168,0,2
3134,3134,0,167,0,0,655,168,0,2
3135,3135,0,167,0,0,655,168,0,2
3136,3136,0,167,0,0,655,168,0,7
3137,3137,0,167,0,0,655,168,0,7
3138,3138,0,167,0,0,655,168,0,7
3139,3139,0,167,0,0,655,168,0,2
3140,3140,0,167,0,0,655,168,0,2
3141,3141,0,167,0,0,655,168,0,2
3142,3142,0,167,0,0,655,168,0,2
3143,3143,0,167,0,0,655,168,0,0
3144,3144,0,167,0,0,655,168,0,0
3145,3145,0,167,0,0,655,168,0,0
3146,3146,0,167,0,0,655,168,0,2
3147,3147,0,167,0,0,655,168,0,2
3148,3148,0,167,0,0,655,168,0,2
3149,3149,0,167,0,0,655,168,0,7
3150,3150,0,167,0,0,655,168,0,7
3151,3151,0,167,0,0,655,168,0,7
3152,3152,0,167,0,0,655,168,0,2
3153,3153,0,167,0,0,655,168,0,2
3154,3154,0,167,0,0,655,168,0,2
3155,3155,0,167,0,0,655,168,0,2
3156,3156,0,167,0,0,655,168,0,7
3157,3157,0,167,0,0,655,168,0,7
3158,3158,0,167,0,0,655,168,0,7
3159,3159,0,167,0,0,655,168,0,2
3160,3160,0,167,0,0,655,168,0,2
3161,3161,0,167,0,0,655,168,0,2
3162,3162,0,167,0,0,655,168,0,2
3163,3163,0,167,0,0,655,168,0,0
3164,3164,0,167,0,0,655,168,0,0
3165,3165,0,167,0,0,655,168,0,0
3166,3166,0,167,0,0,655,168,0,2
3167,3167,0,167,0,0,655,168,0,2
3168,3168,0,167,0,0,655,168,0,2
3169,3169,0,167,0,0,655,168,0,7
3170,3170,0,167,0,0,655,168,0,7
3171,3171,0,167,0,0,655,168,0,7
3172,3172,0,167,0,0,655,168,0,2
3173,3173,0,167,0,0,655,168,0,2
3174,3174,0,167,0,0,655,168,0,2
3175,3175,0,167,0,0,655,168,0,2
3176,3176,0,167,0,0,655,168,0,7
3177,3177,0,167,0,0,655,168,0,7
3178,3178,0,167,0,0,655,168,0,7
3179,3179,0,167,0,0,655,168,0,2
3180,3180,0,167,0,0,655,168,0,2
3181,3181,0,167,0,0,655,168,0,2
3182,3182,0,167,0,0,655,168,0,2
3183,3183,0,167,0,0,655,168,0,0
3184,3184,0,167,0,0,655,168,0,0
3185,3185,0,167,0,0,655,168,0,0
3186,3186,0,167,0,0,655,168,0,2
3187,3187,0,167,0,0,655,168,0,2
3188,3188,0,167,0,0,655,168,0,2
3189,3189,0,167,0,0,655,168,0,7
3190,3190,0,167,0,0,655,168,0,7
3191,3191,0,167,0,0,655,168,0,7
3192,3192,0,167,0,0,655,168,0,2
3193,3193,0,167,0,0,655,168,0,2
3194,3194,0,167,0,0,655,168,0,2
3195,3195,0,167,0,0,655,168,0,2
3196,3196,0,167,0,0,655,168,0,7
3197,3197,0,167,0,0,655,168,0,7
3198,3198,0,167,0,0,655,168,0,7
3199,3199,0,167,0,0,655,168,0,2
3200,3200,0,167,0,0,655,168,0,2
3201,3201,0,167,0,0,655,168,0,2
3202,3202,0,167,0,0,655,168,0,2
3203,3203,0,167,0,0,655,168,0,0
3204,3204,0,167,0,0,655,168,0,0
3205,3205,0,167,0,0,655,168,0,0
3206,3206,0,167,0,0,655,168,0,2
3207,3207,0,167,0,0,655,168,0,2
3208,3208,0,167,0,0,655,168,0,2
3209,3209,0,167,0,0,655,168,0,7
3210,3210,0,167,0,0,655,168,0,7
3211,3211,0,167,0,0,655,168,0,7
3212,3212,0,167,0,0,655,168,0,2
3213,3213,0,167,0,0,655,168,0,2
3214,3214,0,167,0,0,655,168,0,2
3215,3215,0,167,0,0,655,168,0,2
3216,3216,0,167,0,0,655,168,0,7
3217,3217,0,167,0,0,655,168,0,7
3218,3218,0,167,0,0,655,168,0,7
3219,3219,0,167,0,0,655,168,0,2
3220,3220,0,167,0,0,655,168,0,2
3221,3221,0,167,0,0,655,168,0,2
3222,3222,0,167,0,0,655,168,0,2
3223,3223,0,167,0,0,655,168,0,0
3224,3224,0,167,0,0,655,168,0,0
3225,3225,0,167,0,0,655,168,0,0
3226,3226,0,167,0,0,655,168,0,2
3227,3227,0,167,0,0,655,168,0,2
3228,3228,0,167,0,0,655,168,0,2
3229,3229,0,167,0,0,655,168,0,7
3230,3230,0,167,0,0,655,168,0,7
3231,3231,0,167,0,0,655,168,0,7
3232,3232,0,167,0,0,655,168,0,2
3233,3233,0,167,0,0,655,168,0,2
3234,3234,0,167,0,0,655,168,0,2
3235,3235,0,167,0,0,655,168,0,2
3236,3236,0,167,0,0,655,168,0,7
3237,3237,0,167,0,0,655,168,0,7
3238,3238,0,167,0,0,655,168,0,7
3239,3239,0,167,0,0,655,168,0,2
3240,3240,0,167,0,0,655,168,0,2
3241,3241,0,167,0,0,655,168,0,2
3242,3242,0,167,0,0,655,168,0,2
3243,3243,0,167,0,0,655,168,0,0
3244,3244,0,167,0,0,655,168,0,0
3245,3245,0,167,0,0,655,168,0,0
3246,3246,0,167,0,0,655,168,0,2
3247,3247,0,167,0,0,655,168,0,2
3248,3248,0,167,0,0,655,168,0,2
3249,3249,0,167,0,0,655,168,0,7
3250,3250,0,167,0,0,655,168,0,7
3251,3251,0,167,0,0,655,168,0,7
3252,3252,0,167,0,0,655,168,0,2
3253,3253,0,167,0,0,655,168,0,2
3254,3254,0,167,0,0,655,168,0,2
3255,3255,0,167,0,0,655,168,0,2
3256,3256,0,167,0,0,655,168,0,7
3257,3257,0,167,0,0,655,168,0,7
3258,3258,0,167,0,0,655,168,0,7
3259,3259,0,167,0,0,655,168,0,0
3260,3260,0,167,0,0,655,168,0,0
3261,3261,0,167,0,0,655,168,0,0
3262,3262,0,167,0,0,655,168,0,0
3263,3263,0,167,0,0,655,168,0,0
3264,3264,0,167,0,0,655,168,0,0
3265,3265,0,167,0,0,655,168,0,0
3266,3266,0,167,0,0,655,168,0,0
3267,3267,0,167,0,0,655,168,0,0
3268,3268,0,167,0,0,655,168,0,0
3269,3269,0,167,0,0,655,168,0,0
3270,3270,0,167,0,0,655,168,0,0
3271,3271,0,167,0,0,655,168,0,0
3272,3272,0,167,0,0,655,168,0,0
3273,3273,0,167,0,0,655,168,0,0
3274,3274,0,167,0,0,655,168,0,1
3275,3275,0,167,0,0,655,168,0,1
3276,3276,0,167,0,0,655,168,0,1
3277,3277,0,167,0,0,655,168,0,0
3278,3278,0,167,0,0,655,168,0,0
3279,3279,0,167,0,0,655,168,0,0
3280,3280,0,167,0,0,655,168,0,0
3281,3281,0,167,0,0,655,168,0,0
3282,3282,0,167,0,0,655,168,0,0
3283,3283,0,167,0,0,655,168,0,2
3284,3284,0,167,0,0,655,168,0,2
3285,3285,0,167,0,0,655,168,0,2
3286,3286,0,167,0,0,655,168,0,2
3287,3287,0,167,0,0,655,168,0,2
3288,3288,0,167,0,0,655,168,0,2
3289,3289,0,167,0,0,655,168,0,2
3290,3290,0,167,0,0,655,168,0,1
3291,3291,0,167,0,0,655,168,0,1
3292,3292,0,167,0,0,655,168,0,1
3293,3293,0,167,0,0,655,168,0,2
3294,3294,0,167,0,0,655,168,0,2
3295,3295,0,167,0,0,655,168,0,2
3296,3296,0,167,0,0,655,168,0,2
3297,3297,0,167,0,0,655,168,0,2
3298,3298,0,167,0,0,655,168,0,2
3299,3299,0,167,0,0,655,168,0,2
3300,3300,0,167,0,0,655,168,0,2
3301,3301,0,167,0,0,655,168,0,2
3302,3302,0,167,0,0,655,168,0,2
3303,3303,0,167,0,0,655,168,0,0
3304,3304,0,167,0,0,655,168,0,0
3305,3305,0,167,0,0,655,168,0,0
3306,3306,0,167,0,0,655,168,0,2
3307,3307,0,167,0,0,655,168,0,2
3308,3308,0,167,0,0,655,168,0,2
3309,3309,0,167,0,0,655,168,0,7
3310,3310,0,167,0,0,655,168,0,7
3311,3311,0,167,0,0,655,168,0,7
3312,3312,0,167,0,0,655,168,0,2
3313,3313,0,167,0,0,655,168,0,2
3314,3314,0,167,0,0,655,168,0,2
3315,3315,0,167,0,0,655,168,0,2
3316,3316,0,167,0,0,655,168,0,2
3317,3317,0,167,0,0,655,168,0,2
3318,3318,0,167,0,0,655,168,0,2
3319,3319,0,167,0,0,655,168,0,2
3320,3320,0,167,0,0,655,168,0,2
3321,3321,0,167,0,0,655,168,0,2
3322,3322,0,167,0,0,655,168,0,2
3323,3323,0,167,0,0,655,168,0,0
3324,3324,0,167,0,0,655,168,0,0
3325,3325,0,167,0,0,655,168,0,0
3326,3326,0,167,0,0,655,168,0,0
3327,3327,0,167,0,0,655,168,0,0
3328,3328,0,167,0,0,655,168,0,0
3329,3329,0,167,0,0,655,168,0,3
3330,3330,0,167,0,0,655,168,0,3
3331,3331,0,167,0,0,655,168,0,3
3332,3332,0,167,0,0,655,168,0,0
3333,3333,0,167,0,0,655,168,0,0
3334,3334,0,167,0,0,655,168,0,0
3335,3335,0,167,0,0,655,168,0,3
3336,3336,0,167,0,0,655,168,0,3
3337,3337,0,167,0,0,655,168,0,3
3338,3338,0,167,0,0,655,168,0,0
3339,3339,0,167,0,0,655,168,0,0
3340,3340,0,167,0,0,655,168,0,0
3341,3341,0,167,0,0,655,168,0,2
3342,3342,0,167,0,0,655,168,0,2
3343,3343,0,167,0,0,655,168,0,2
3344,3344,0,167,0,0,655,168,0,2
3345,3345,0,167,0,0,655,168,0,2
3346,3346,0,167,0,0,655,168,0,2
3347,3347,0,167,0,0,655,168,0,0
3348,3348,0,167,0,0,655,168,0,0
3349,3349,0,167,0,0,655,168,0,0
3350,3350,0,167,0,0,655,168,0,0
3351,3351,0,167,0,0,655,168,0,0
3352,3352,0,167,0,0,655,168,0,0
3353,3353,0,167,0,0,655,168,0,0
3354,3354,0,167,0,0,655,168,0,0
3355,3355,0,167,0,0,655,168,0,0
3356,3356,0,167,0,0,655,168,0,1
3357,3357,0,167,0,0,655,168,0,1
3358,3358,0,167,0,0,655,168,0,1
3359,3359,0,167,0,0,655,168,0,1
3360,3360,0,167,0,0,655,168,0,1
3361,3361,0,167,0,0,655,168,0,0
3362,3362,0,167,0,0,655,168,0,0
3363,3363,0,167,0,0,655,168,0,0
3364,3364,0,167,0,0,655,168,0,5
3365,3365,0,167,0,0,655,168,0,5
3366,3366,0,167,0,0,655,168,0,5
3367,3367,0,167,0,0,655,168,0,5
3368,3368,0,167,0,0,655,168,0,0
3369,3369,0,167,0,0,655,168,0,0
3370,3370,0,167,0,0,655,168,0,0
3371,3371,0,167,0,0,655,168,0,0
3372,3372,0,167,0,0,655,168,0,0
3373,3373,0,167,0,0,655,168,0,0
3374,3374,0,167,0,0,655,168,0,3
3375,3375,0,167,0,0,655,168,0,3
3376,3376,0,167,0,0,655,168,0,3
3377,3377,0,167,0,0,655,168,0,0
3378,3378,0,167,0,0,655,168,0,0
3379,3379,0,167,0,0,655,168,0,0
3380,3380,0,167,0,0,655,168,0,0
3381,3381,0,167,0,0,655,168,0,0
3382,3382,0,167,0,0,655,168,0,0
3383,3383,0,167,0,0,655,168,0,1
3384,3384,0,167,0,0,655,168,0,1
3385,3385,0,167,0,0,655,168,0,1
3386,3386,0,167,0,0,655,168,0,1
3387,3387,0,167,0,0,655,168,0,1
3388,3388,0,167,0,0,655,168,0,1
3389,3389,0,167,0,0,655,168,0,1
3390,3390,0,167,0,0,655,168,0,1
3391,3391,0,167,0,0,655,168,0,0
3392,3392,0,167,0,0,655,168,0,0
3393,3393,0,167,0,0,655,168,0,0
3394,3394,0,167,0,0,655,168,0,5
3395,3395,0,167,0,0,655,168,0,5
3396,3396,0,167,0,0,655,168,0,5
3397,3397,0,167,0,0,655,168,0,5
3398,3398,0,167,0,0,655,168,0,0
3399,3399,0,167,0,0,655,168,0,0
3400,3400,0,167,0,0,655,168,0,0
3401,3401,0,167,0,0,655,168,0,0
3402,3402,0,167,0,0,655,168,0,0
3403,3403,0,167,0,0,655,168,0,0
3404,3404,0,167,0,0,655,168,0,3
3405,3405,0,167,0,0,655,168,0,3
3406,3406,0,167,0,0,655,168,0,3
3407,3407,0,167,0,0,655,168,0,0
3408,3408,0,167,0,0,655,168,0,0
3409,3409,0,167,0,0,655,168,0,0
3410,3410,0,167,0,0,655,168,0,0
3411,3411,0,167,0,0,655,168,0,0
3412,3412,0,167,0,0,655,168,0,0
3413,3413,0,167,0,0,655,168,0,1
3414,3414,0,167,0,0,655,168,0,1
3415,3415,0,167,0,0,655,168,0,1
3416,3416,0,167,0,0,655,168,0,1
3417,3417,0,167,0,0,655,168,0,1
3418,3418,0,167,0,0,655,168,0,1
3419,3419,0,167,0,0,655,168,0,1
3420,3420,0,167,0,0,655,168,0,1
3421,3421,0,167,0,0,655,168,0,0
3422,3422,0,167,0,0,655,168,0,0
3423,3423,0,167,0,0,655,168,0,0
3424,3424,0,167,0,0,655,168,0,5
3425,3425,0,167,0,0,655,168,0,5
3426,3426,0,167,0,0,655,168,0,5
3427,3427,0,167,0,0,655,168,0,5
3428,3428,0,167,0,0,655,168,0,0
3429,3429,0,167,0,0,655,168,0,0
3430,3430,0,167,0,0,655,168,0,0
3431,3431,0,167,0,0,655,168,0,0
3432,3432,0,167,0,0,655,168,0,0
3433,3433,0,167,0,0,655,168,0,0
3434,3434,0,167,0,0,655,168,0,3
3435,3435,0,167,0,0,655,168,0,3
3436,3436,0,167,0,0,655,168,0,3
3437,3437,0,167,0,0,655,168,0,0
3438,3438,0,167,0,0,655,168,0,0
3439,3439,0,167,0,0,655,168,0,0
3440,3440,0,167,0,0,655,168,0,0
3441,3441,0,167,0,0,655,168,0,0
3442,3442,0,167,0,0,655,168,0,0
3443,3443,0,167,0,0,655,168,0,1
3444,3444,0,167,0,0,655,168,0,1
3445,3445,0,167,0,0,655,168,0,1
3446,3446,0,167,0,0,655,168,0,1
3447,3447,0,167,0,0,655,168,0,1
3448,3448,0,167,0,0,655,168,0,1
3449,3449,0,167,0,0,655,168,0,1
3450,3450,0,167,0,0,655,168,0,1
3451,3451,0,167,0,0,655,168,0,0
3452,3452,0,167,0,0,655,168,0,0
3453,3453,0,167,0,0,655,168,0,0
3454,3454,0,167,0,0,655,168,0,5
3455,3455,0,167,0,0,655,168,0,5
3456,3456,0,167,0,0,655,168,0,5
3457,3457,0,167,0,0,655,168,0,5
3458,3458,0,167,0,0,655,168,0,0
3459,3459,0,167,0,0,655,168,0,0
3460,3460,0,167,0,0,655,168,0,0
3461,3461,0,167,0,0,655,168,0,0
3462,3462,0,167,0,0,655,168,0,0
3463,3463,0,167,0,0,655,168,0,0
3464,3464,0,167,0,0,655,168,0,3
3465,3465,0,167,0,0,655,168,0,3
3466,3466,0,167,0,0,655,168,0,3
3467,3467,0,167,0,0,655,168,0,0
3468,3468,0,167,0,0,655,168,0,0
3469,3469,0,167,0,0,655,168,0,0
3470,3470,0,167,0,0,655,168,0,0
3471,3471,0,167,0,0,655,168,0,0
3472,3472,0,167,0,0,655,168,0,0
3473,3473,0,167,0,0,655,168,0,1
3474,3474,0,167,0,0,655,168,0,1
3475,3475,0,167,0,0,655,168,0,1
3476,3476,0,167,0,0,655,168,0,1
3477,3477,0,167,0,0,655,168,0,1
3478,3478,0,167,0,0,655,168,0,1
3479,3479,0,167,0,0,655,168,0,1
3480,3480,0,167,0,0,655,168,0,1
3481,3481,0,167,0,0,655,168,0,0
3482,3482,0,167,0,0,655,168,0,0
3483,3483,0,167,0,0,655,168,0,0
3484,3484,0,167,0,0,655,168,0,5
3485,3485,0,167,0,0,655,168,0,5
3486,3486,0,167,0,0,655,168,0,5
3487,3487,0,167,0,0,655,168,0,5
3488,3488,0,167,0,0,655,168,0,0
3489,3489,0,167,0,0,655,168,0,0
3490,3490,0,167,0,0,655,168,0,0
3491,3491,0,167,0,0,655,168,0,0
3492,3492,0,167,0,0,655,168,0,0
3493,3493,0,167,0,0,655,168,0,0
3494,3494,0,167,0,0,655,168,0,3
3495,3495,0,167,0,0,655,168,0,3
3496,3496,0,167,0,0,655,168,0,3
3497,3497,0,167,0,0,655,168,0,0
3498,3498,0,167,0,0,655,168,0,0
3499,3499,0,167,0,0,655,168,0,0
3500,3500,0,167,0,0,655,168,0,0
3501,3501,0,167,0,0,655,168,0,0
3502,3502,0,167,0,0,655,168,0,0
3503,3503,0,167,0,0,655,168,0,1
3504,3504,0,167,0,0,655,168,0,1
3505,3505,0,167,0,0,655,168,0,1
3506,3506,0,167,0,0,655,168,0,1
3507,3507,0,167,0,0,655,168,0,1
3508,3508,0,167,0,0,655,168,0,1
3509,3509,0,167,0,0,655,168,0,1
3510,3510,0,167,0,0,655,168,0,1
3511,3511,0,167,0,0,655,168,0,0
3512,3512,0,167,0,0,655,168,0,0
3513,3513,0,167,0,0,655,168,0,0
3514,3514,0,167,0,0,655,168,0,5
3515,3515,0,167,0,0,655,168,0,5
3516,3516,0,167,0,0,655,168,0,5
3517,3517,0,167,0,0,655,168,0,5
3518,3518,0,167,0,0,655,168,0,0
3519,3519,0,167,0,0,655,168,0,0
3520,3520,0,167,0,0,655,168,0,0
3521,3521,0,167,0,0,655,168,0,0
3522,3522,0,167,0,0,655,168,0,0
3523,3523,0,167,0,0,655,168,0,0
3524,3524,0,167,0,0,655,168,0,3
3525,3525,0,167,0,0,655,168,0,3
3526,3526,0,167,0,0,655,168,0,3
3527,3527,0,167,0,0,655,168,0,0
3528,3528,0,167,0,0,655,168,0,0
